psgcCode,correspondenceCode,officialName,displayName,geographicLevel,parentPsgcCode,regionPsgcCode,provincePsgcCode,cityMunicipalityPsgcCode,cityClassification,incomeClassification,oldName,sourceStatus,urbanRural,sourceVersion,suggestedSlug
1300000000,130000000,National Capital Region (NCR),National Capital Region (NCR),region,,1300000000,,,,,,,,PSGC-2026-Q2-2026-06-30,metro-manila
1380100000,137501000,City of Caloocan,Caloocan City,city,1300000000,1300000000,,1380100000,Highly Urbanized City,1st,,,,PSGC-2026-Q2-2026-06-30,caloocan
1380100001,137501001,Barangay 1,Barangay 1,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-1-national-capital-region-ncr
1380100002,137501002,Barangay 2,Barangay 2,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-2-national-capital-region-ncr
1380100003,137501003,Barangay 3,Barangay 3,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-3-national-capital-region-ncr
1380100004,137501004,Barangay 4,Barangay 4,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-4-national-capital-region-ncr
1380100005,137501005,Barangay 5,Barangay 5,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-5-national-capital-region-ncr
1380100006,137501006,Barangay 6,Barangay 6,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-6-national-capital-region-ncr
1380100007,137501007,Barangay 7,Barangay 7,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-7-national-capital-region-ncr
1380100008,137501008,Barangay 8,Barangay 8,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-8-national-capital-region-ncr
1380100009,137501009,Barangay 9,Barangay 9,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-9-national-capital-region-ncr
1380100010,137501010,Barangay 10,Barangay 10,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-10-national-capital-region-ncr
1380100011,137501011,Barangay 11,Barangay 11,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-11-national-capital-region-ncr
1380100012,137501012,Barangay 12,Barangay 12,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-12-national-capital-region-ncr
1380100013,137501013,Barangay 13,Barangay 13,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-13-national-capital-region-ncr
1380100014,137501014,Barangay 14,Barangay 14,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-14-national-capital-region-ncr
1380100015,137501015,Barangay 15,Barangay 15,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-15-national-capital-region-ncr
1380100016,137501016,Barangay 16,Barangay 16,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-16-national-capital-region-ncr
1380100017,137501017,Barangay 17,Barangay 17,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-17-national-capital-region-ncr
1380100018,137501018,Barangay 18,Barangay 18,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-18-national-capital-region-ncr
1380100019,137501019,Barangay 19,Barangay 19,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-19-national-capital-region-ncr
1380100020,137501020,Barangay 20,Barangay 20,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-20-national-capital-region-ncr
1380100021,137501021,Barangay 21,Barangay 21,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-21-national-capital-region-ncr
1380100022,137501022,Barangay 22,Barangay 22,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-22-national-capital-region-ncr
1380100023,137501023,Barangay 23,Barangay 23,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-23-national-capital-region-ncr
1380100024,137501024,Barangay 24,Barangay 24,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-24-national-capital-region-ncr
1380100025,137501025,Barangay 25,Barangay 25,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-25-national-capital-region-ncr
1380100026,137501026,Barangay 26,Barangay 26,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-26-national-capital-region-ncr
1380100027,137501027,Barangay 27,Barangay 27,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-27-national-capital-region-ncr
1380100028,137501028,Barangay 28,Barangay 28,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-28-national-capital-region-ncr
1380100029,137501029,Barangay 29,Barangay 29,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-29-national-capital-region-ncr
1380100030,137501030,Barangay 30,Barangay 30,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-30-national-capital-region-ncr
1380100031,137501031,Barangay 31,Barangay 31,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-31-national-capital-region-ncr
1380100032,137501032,Barangay 32,Barangay 32,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-32-national-capital-region-ncr
1380100033,137501033,Barangay 33,Barangay 33,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-33-national-capital-region-ncr
1380100034,137501034,Barangay 34,Barangay 34,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-34-national-capital-region-ncr
1380100035,137501035,Barangay 35,Barangay 35,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-35-national-capital-region-ncr
1380100036,137501036,Barangay 36,Barangay 36,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-36-national-capital-region-ncr
1380100037,137501037,Barangay 37,Barangay 37,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-37-national-capital-region-ncr
1380100038,137501038,Barangay 38,Barangay 38,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-38-national-capital-region-ncr
1380100039,137501039,Barangay 39,Barangay 39,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-39-national-capital-region-ncr
1380100040,137501040,Barangay 40,Barangay 40,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-40-national-capital-region-ncr
1380100041,137501041,Barangay 41,Barangay 41,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-41-national-capital-region-ncr
1380100042,137501042,Barangay 42,Barangay 42,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-42-national-capital-region-ncr
1380100043,137501043,Barangay 43,Barangay 43,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-43-national-capital-region-ncr
1380100044,137501044,Barangay 44,Barangay 44,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-44-national-capital-region-ncr
1380100045,137501045,Barangay 45,Barangay 45,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-45-national-capital-region-ncr
1380100046,137501046,Barangay 46,Barangay 46,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-46-national-capital-region-ncr
1380100047,137501047,Barangay 47,Barangay 47,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-47-national-capital-region-ncr
1380100048,137501048,Barangay 48,Barangay 48,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-48-national-capital-region-ncr
1380100049,137501049,Barangay 49,Barangay 49,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-49-national-capital-region-ncr
1380100050,137501050,Barangay 50,Barangay 50,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-50-national-capital-region-ncr
1380100051,137501051,Barangay 51,Barangay 51,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-51-national-capital-region-ncr
1380100052,137501052,Barangay 52,Barangay 52,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-52-national-capital-region-ncr
1380100053,137501053,Barangay 53,Barangay 53,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-53-national-capital-region-ncr
1380100054,137501054,Barangay 54,Barangay 54,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-54-national-capital-region-ncr
1380100055,137501055,Barangay 55,Barangay 55,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-55-national-capital-region-ncr
1380100056,137501056,Barangay 56,Barangay 56,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-56-national-capital-region-ncr
1380100057,137501057,Barangay 57,Barangay 57,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-57-national-capital-region-ncr
1380100058,137501058,Barangay 58,Barangay 58,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-58-national-capital-region-ncr
1380100059,137501059,Barangay 59,Barangay 59,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-59-national-capital-region-ncr
1380100060,137501060,Barangay 60,Barangay 60,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-60-national-capital-region-ncr
1380100061,137501061,Barangay 61,Barangay 61,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-61-national-capital-region-ncr
1380100062,137501062,Barangay 62,Barangay 62,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-62-national-capital-region-ncr
1380100063,137501063,Barangay 63,Barangay 63,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-63-national-capital-region-ncr
1380100064,137501064,Barangay 64,Barangay 64,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-64-national-capital-region-ncr
1380100065,137501065,Barangay 65,Barangay 65,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-65-national-capital-region-ncr
1380100066,137501066,Barangay 66,Barangay 66,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-66-national-capital-region-ncr
1380100067,137501067,Barangay 67,Barangay 67,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-67-national-capital-region-ncr
1380100068,137501068,Barangay 68,Barangay 68,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-68-national-capital-region-ncr
1380100069,137501069,Barangay 69,Barangay 69,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-69-national-capital-region-ncr
1380100070,137501070,Barangay 70,Barangay 70,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-70-national-capital-region-ncr
1380100071,137501071,Barangay 71,Barangay 71,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-71-national-capital-region-ncr
1380100072,137501072,Barangay 72,Barangay 72,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-72-national-capital-region-ncr
1380100073,137501073,Barangay 73,Barangay 73,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-73-national-capital-region-ncr
1380100074,137501074,Barangay 74,Barangay 74,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-74-national-capital-region-ncr
1380100075,137501075,Barangay 75,Barangay 75,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-75-national-capital-region-ncr
1380100076,137501076,Barangay 76,Barangay 76,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-76-national-capital-region-ncr
1380100077,137501077,Barangay 77,Barangay 77,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-77-national-capital-region-ncr
1380100078,137501078,Barangay 78,Barangay 78,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-78-national-capital-region-ncr
1380100079,137501079,Barangay 79,Barangay 79,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-79-national-capital-region-ncr
1380100080,137501080,Barangay 80,Barangay 80,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-80-national-capital-region-ncr
1380100081,137501081,Barangay 81,Barangay 81,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-81-national-capital-region-ncr
1380100082,137501082,Barangay 82,Barangay 82,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-82-national-capital-region-ncr
1380100083,137501083,Barangay 83,Barangay 83,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-83-national-capital-region-ncr
1380100084,137501084,Barangay 84,Barangay 84,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-84-national-capital-region-ncr
1380100085,137501085,Barangay 85,Barangay 85,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-85-national-capital-region-ncr
1380100086,137501086,Barangay 86,Barangay 86,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-86-national-capital-region-ncr
1380100087,137501087,Barangay 87,Barangay 87,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-87-national-capital-region-ncr
1380100088,137501088,Barangay 88,Barangay 88,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-88-national-capital-region-ncr
1380100089,137501089,Barangay 89,Barangay 89,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-89-national-capital-region-ncr
1380100090,137501090,Barangay 90,Barangay 90,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-90-national-capital-region-ncr
1380100091,137501091,Barangay 91,Barangay 91,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-91-national-capital-region-ncr
1380100092,137501092,Barangay 92,Barangay 92,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-92-national-capital-region-ncr
1380100093,137501093,Barangay 93,Barangay 93,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-93-national-capital-region-ncr
1380100094,137501094,Barangay 94,Barangay 94,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-94-national-capital-region-ncr
1380100095,137501095,Barangay 95,Barangay 95,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-95-national-capital-region-ncr
1380100096,137501096,Barangay 96,Barangay 96,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-96-national-capital-region-ncr
1380100097,137501097,Barangay 97,Barangay 97,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-97-national-capital-region-ncr
1380100098,137501098,Barangay 98,Barangay 98,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-98-national-capital-region-ncr
1380100099,137501099,Barangay 99,Barangay 99,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-99-national-capital-region-ncr
1380100100,137501100,Barangay 100,Barangay 100,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-100-national-capital-region-ncr
1380100101,137501101,Barangay 101,Barangay 101,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-101-national-capital-region-ncr
1380100102,137501102,Barangay 102,Barangay 102,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-102-national-capital-region-ncr
1380100103,137501103,Barangay 103,Barangay 103,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-103-national-capital-region-ncr
1380100104,137501104,Barangay 104,Barangay 104,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-104-national-capital-region-ncr
1380100105,137501105,Barangay 105,Barangay 105,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-105-national-capital-region-ncr
1380100106,137501106,Barangay 106,Barangay 106,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-106-national-capital-region-ncr
1380100107,137501107,Barangay 107,Barangay 107,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-107-national-capital-region-ncr
1380100108,137501108,Barangay 108,Barangay 108,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-108-national-capital-region-ncr
1380100109,137501109,Barangay 109,Barangay 109,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-109-national-capital-region-ncr
1380100110,137501110,Barangay 110,Barangay 110,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-110-national-capital-region-ncr
1380100111,137501111,Barangay 111,Barangay 111,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-111-national-capital-region-ncr
1380100112,137501112,Barangay 112,Barangay 112,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-112-national-capital-region-ncr
1380100113,137501113,Barangay 113,Barangay 113,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-113-national-capital-region-ncr
1380100114,137501114,Barangay 114,Barangay 114,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-114-national-capital-region-ncr
1380100115,137501115,Barangay 115,Barangay 115,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-115-national-capital-region-ncr
1380100116,137501116,Barangay 116,Barangay 116,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-116-national-capital-region-ncr
1380100117,137501117,Barangay 117,Barangay 117,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-117-national-capital-region-ncr
1380100118,137501118,Barangay 118,Barangay 118,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-118-national-capital-region-ncr
1380100119,137501119,Barangay 119,Barangay 119,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-119-national-capital-region-ncr
1380100120,137501120,Barangay 120,Barangay 120,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-120-national-capital-region-ncr
1380100121,137501121,Barangay 121,Barangay 121,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-121-national-capital-region-ncr
1380100122,137501122,Barangay 122,Barangay 122,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-122-national-capital-region-ncr
1380100123,137501123,Barangay 123,Barangay 123,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-123-national-capital-region-ncr
1380100124,137501124,Barangay 124,Barangay 124,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-124-national-capital-region-ncr
1380100125,137501125,Barangay 125,Barangay 125,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-125-national-capital-region-ncr
1380100126,137501126,Barangay 126,Barangay 126,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-126-national-capital-region-ncr
1380100127,137501127,Barangay 127,Barangay 127,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-127-national-capital-region-ncr
1380100128,137501128,Barangay 128,Barangay 128,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-128-national-capital-region-ncr
1380100129,137501129,Barangay 129,Barangay 129,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-129-national-capital-region-ncr
1380100130,137501130,Barangay 130,Barangay 130,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-130-national-capital-region-ncr
1380100131,137501131,Barangay 131,Barangay 131,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-131-national-capital-region-ncr
1380100132,137501132,Barangay 132,Barangay 132,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-132-national-capital-region-ncr
1380100133,137501133,Barangay 133,Barangay 133,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-133-national-capital-region-ncr
1380100134,137501134,Barangay 134,Barangay 134,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-134-national-capital-region-ncr
1380100135,137501135,Barangay 135,Barangay 135,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-135-national-capital-region-ncr
1380100136,137501136,Barangay 136,Barangay 136,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-136-national-capital-region-ncr
1380100137,137501137,Barangay 137,Barangay 137,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-137-national-capital-region-ncr
1380100138,137501138,Barangay 138,Barangay 138,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-138-national-capital-region-ncr
1380100139,137501139,Barangay 139,Barangay 139,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-139-national-capital-region-ncr
1380100140,137501140,Barangay 140,Barangay 140,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-140-national-capital-region-ncr
1380100141,137501141,Barangay 141,Barangay 141,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-141-national-capital-region-ncr
1380100142,137501142,Barangay 142,Barangay 142,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-142-national-capital-region-ncr
1380100143,137501143,Barangay 143,Barangay 143,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-143-national-capital-region-ncr
1380100144,137501144,Barangay 144,Barangay 144,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-144-national-capital-region-ncr
1380100145,137501145,Barangay 145,Barangay 145,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-145-national-capital-region-ncr
1380100146,137501146,Barangay 146,Barangay 146,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-146-national-capital-region-ncr
1380100147,137501147,Barangay 147,Barangay 147,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-147-national-capital-region-ncr
1380100148,137501148,Barangay 148,Barangay 148,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-148-national-capital-region-ncr
1380100149,137501149,Barangay 149,Barangay 149,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-149-national-capital-region-ncr
1380100150,137501150,Barangay 150,Barangay 150,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-150-national-capital-region-ncr
1380100151,137501151,Barangay 151,Barangay 151,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-151-national-capital-region-ncr
1380100152,137501152,Barangay 152,Barangay 152,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-152-national-capital-region-ncr
1380100153,137501153,Barangay 153,Barangay 153,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-153-national-capital-region-ncr
1380100154,137501154,Barangay 154,Barangay 154,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-154-national-capital-region-ncr
1380100155,137501155,Barangay 155,Barangay 155,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-155-national-capital-region-ncr
1380100156,137501156,Barangay 156,Barangay 156,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-156-national-capital-region-ncr
1380100157,137501157,Barangay 157,Barangay 157,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-157-national-capital-region-ncr
1380100158,137501158,Barangay 158,Barangay 158,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-158-national-capital-region-ncr
1380100159,137501159,Barangay 159,Barangay 159,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-159-national-capital-region-ncr
1380100160,137501160,Barangay 160,Barangay 160,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-160-national-capital-region-ncr
1380100161,137501161,Barangay 161,Barangay 161,barangay,1380100000,1300000000,,1380100000,,,,,U,PSGC-2026-Q2-2026-06-30,barangay-161-national-capital-region-ncr
